Date,Open,High,Low,Close,Adj Close,Volume
1990-05-01,639.010010,647.401001,636.153992,636.400024,636.400024,0
1990-06-01,635.020020,637.080017,621.789978,624.320007,624.320007,0
1990-07-01,629.440002,631.169983,614.406006,614.406006,614.406006,0
1990-08-01,611.981018,613.494019,546.830017,571.020020,571.020020,0
1990-09-01,567.406982,567.406982,454.511993,468.509003,468.509003,0
1990-10-01,468.500000,468.500000,396.980988,416.489014,416.489014,0
1990-11-01,416.342987,419.731995,382.203003,382.203003,382.203003,0
1990-12-01,378.118988,417.787994,371.197998,417.787994,417.787994,0
1991-01-01,408.537994,408.537994,383.018005,383.018005,383.018005,0
1991-02-01,383.626007,427.019012,381.000000,391.329987,391.329987,0
1991-03-01,387.924988,408.109985,378.582001,408.109985,408.109985,0
1991-04-01,407.092987,423.191010,404.104004,413.713013,413.713013,0
1991-05-01,413.368011,413.368011,396.507996,397.600006,397.600006,0
1991-06-01,396.524994,396.524994,346.265991,346.265991,346.265991,0
1991-07-01,342.919006,342.919006,322.946014,339.958008,339.958008,0
1991-08-01,337.572998,337.645996,300.980011,300.980011,300.980011,0
1991-09-01,303.505005,303.505005,249.186996,249.186996,249.186996,0
1991-10-01,250.735001,251.371002,224.705994,226.684006,226.684006,0
1991-11-01,226.960999,248.884003,223.248993,241.317993,241.317993,0
1991-12-01,243.041000,248.761993,242.737000,247.389999,247.389999,0
1992-01-01,246.953003,282.240997,246.953003,282.240997,282.240997,0
1992-02-01,287.196991,295.309998,276.386993,280.994995,280.994995,0
1992-03-01,280.428009,283.997986,275.820007,278.687988,278.687988,0
1992-04-01,279.509003,280.027008,271.381012,277.273987,277.273987,0
1992-05-01,277.907990,299.220001,277.907990,299.220001,299.220001,0
1992-06-01,298.589996,331.059998,298.589996,313.559998,313.559998,0
1992-07-01,314.200012,322.200012,314.200012,317.190002,317.190002,0
1992-08-01,316.190002,316.190002,300.209991,301.279999,301.279999,0
1992-09-01,301.579987,301.579987,295.170013,298.390015,298.390015,0
1992-10-01,298.559998,309.609985,298.559998,307.579987,307.579987,0
1992-11-01,306.200012,306.200012,284.660004,285.600006,285.600006,0
1992-12-01,284.350006,284.350006,270.450012,274.339996,274.339996,0
1993-01-01,273.579987,280.149994,273.309998,280.149994,280.149994,0
1993-02-01,280.890015,302.690002,280.390015,300.380005,300.380005,0
1993-03-01,300.450012,312.950012,300.450012,310.760010,310.760010,0
1993-04-01,311.130005,314.100006,307.230011,314.100006,314.100006,0
1993-05-01,313.690002,341.850006,313.609985,341.850006,341.850006,0
1993-06-01,345.989990,360.350006,345.989990,360.350006,360.350006,0
1993-07-01,360.529999,361.049988,354.059998,356.720001,356.720001,0
1993-08-01,356.839996,417.299988,356.839996,417.299988,417.299988,0
1993-09-01,422.829987,431.489990,416.130005,419.959991,419.959991,0
1993-10-01,443.260010,466.309998,436.489990,466.149994,466.149994,0
1993-11-01,469.100006,536.460022,469.100006,518.780029,518.780029,0
1993-12-01,517.859985,588.770020,517.859985,588.770020,588.770020,0
1994-01-01,589.650024,612.890015,572.020020,592.020020,592.020020,0
1994-02-01,591.950012,601.830017,543.760010,546.229980,546.229980,0
1994-03-01,546.409973,546.409973,485.470001,492.369995,492.369995,0
1994-04-01,485.910004,485.910004,454.320007,462.399994,462.399994,0
1994-05-01,461.809998,504.970001,460.339996,501.790009,501.790009,0
1994-06-01,494.329987,494.329987,457.299988,457.299988,457.299988,0
1994-07-01,458.739990,462.540009,449.720001,451.079987,451.079987,0
1994-08-01,452.720001,510.260010,452.720001,510.260010,510.260010,0
1994-09-01,512.710022,532.840027,497.239990,497.970001,497.970001,0
